CHP1-090137
WRR 1.000000
2025 10 10 07:52:30 645.3827970297029
2025 10 10 07:54:00 652.3142326732673
2025 10 10 07:55:30 671.7841584158415
2025 10 10 07:57:00 644.3709158415842
2025 10 10 07:58:30 648.706188118812
2025 10 10 08:00:00 628.3736386138614
2025 10 10 08:01:30 626.703712871287
2025 10 10 08:03:00 618.2766089108911
2025 10 10 08:04:30 625.2826732673267
2025 10 10 08:06:00 620.4607673267327
2025 10 10 08:07:30 576.8872524752475
2025 10 10 08:09:00 509.1465346534654
2025 10 10 08:10:30 437.3
2025 10 10 08:12:00 402.25866336633663
2025 10 10 08:13:30 395.78626237623763
2025 10 10 08:15:00 392.0731435643564
2025 10 10 08:16:30 437.50730198019806
2025 10 10 08:18:00 430.4957920792079
2025 10 10 08:19:30 375.2934405940594
2025 10 10 08:21:00 313.6905940594059
2025 10 10 08:22:30 384.74084158415843
2025 10 10 08:24:00 398.0783415841584
2025 10 10 08:25:30 451.5498762376238
2025 10 10 08:27:00 438.5081683168317
2025 10 10 08:28:30 384.8016089108911
2025 10 10 08:30:00 348.9558168316832
2025 10 10 08:31:30 436.1857673267327
2025 10 10 08:33:00 434.57945544554457
2025 10 10 08:34:30 447.9417079207921
2025 10 10 08:36:00 455.0141089108911
2025 10 10 08:37:30 455.44826732673266
2025 10 10 08:39:00 434.2227722772277
2025 10 10 08:40:30 445.0304455445544
2025 10 10 08:42:00 434.88081683168315
2025 10 10 08:43:30 391.77450495049504
2025 10 10 08:45:00 391.5782178217822
2025 10 10 08:46:30 374.215099009901
2025 10 10 08:48:00 381.0940594059406
2025 10 10 08:49:30 332.69034653465343
2025 10 10 08:51:00 291.28725247524756
2025 10 10 08:52:30 285.30420792079207
2025 10 10 08:54:00 320.13811881188116
2025 10 10 08:55:30 360.0039603960396
2025 10 10 08:57:00 470.5717821782178
2025 10 10 08:58:30 476.28948019801976
2025 10 10 09:00:00 503.34863861386134
2025 10 10 09:01:30 492.25903465346533
2025 10 10 09:03:00 534.2428217821782
2025 10 10 09:04:30 482.1231435643564
2025 10 10 09:06:00 516.6999999999999
2025 10 10 09:07:30 499.5553217821782
2025 10 10 09:09:00 533.3137376237624
2025 10 10 09:10:30 522.9539603960396
2025 10 10 09:12:00 505.5190594059406
2025 10 10 09:13:30 508.81472772277226
2025 10 10 09:15:00 469.13131188118814
2025 10 10 09:16:30 527.4993811881187
2025 10 10 09:18:00 508.77054455445545
2025 10 10 09:19:30 398.0091584158416
2025 10 10 09:21:00 372.03366336633667
2025 10 10 09:22:30 488.50990099009897
2025 10 10 09:24:00 449.9019801980198
2025 10 10 09:25:30 440.0924504950495
2025 10 10 09:27:00 490.7549504950495
2025 10 10 09:28:30 508.17883663366337
2025 10 10 09:30:00 552.0951732673267
2025 10 10 09:31:30 522.168811881188
