sep=;
.text;Smart Explorer
.text;Version 1.5.0.0
.text;Copyright © 2015 Kipp & Zonen
.text;
.text;Logfile created on;;08-10-2025
.text;
.sts.hdr;Date;Time;Channel;Status;Modbus ID;Serial Nr;Type;Softw. Rel;Hardw. Rel.;Sensitivity (uV/W/m2);Scalefactor;
.sts;2025-10-08;07:05:59;01;Ready;010;18-5163;SHP1-A;V201;V001;8.5200;0.1;
.sts;2025-10-08;07:05:59;02;Ready;002;20-5241;SHP1-A;V201;V001;9.1394;0.1;
.sts;2025-10-08;07:05:59;03;n.a.;
.sts;2025-10-08;07:05:59;04;n.a.;
.sts;2025-10-08;07:05:59;05;n.a.;
.sts;2025-10-08;07:05:59;06;n.a.;
.sts;2025-10-08;07:05:59;07;n.a.;
.sts;2025-10-08;07:05:59;08;n.a.;
.sts;2025-10-08;07:05:59;09;n.a.;
.sts;2025-10-08;07:05:59;10;n.a.;
.text;
.data.hdr;Channels;#;Ch.1;Ch.1;Ch.1;Ch.1;Ch.2;Ch.2;Ch.2;Ch.2;Ch.3;Ch.3;Ch.3;Ch.3;Ch.4;Ch.4;Ch.4;Ch.4;Ch.5;Ch.5;Ch.5;Ch.5;Ch.6;Ch.6;Ch.6;Ch.6;Ch.7;Ch.7;Ch.7;Ch.7;Ch.8;Ch.8;Ch.8;Ch.8;Ch.9;Ch.9;Ch.9;Ch.9;Ch.10;Ch.10;Ch.10;Ch.10;
.data;2025-10-08;07:06:08;001;787.3;285.05;12.2;001;779.4;284.45;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-08;07:06:09;001;787.6;285.05;12.2;001;780.0;284.45;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-08;07:06:10;001;787.4;285.05;12.2;001;779.9;284.45;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-08;07:06:11;001;787.4;285.05;12.2;001;779.7;284.45;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-08;07:06:12;001;787.4;285.05;12.2;001;779.7;284.45;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-08;07:06:13;001;787.7;285.05;12.2;001;779.8;284.45;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-08;07:06:14;001;787.7;285.05;12.2;001;779.8;284.45;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-08;07:06:15;001;787.4;285.05;12.2;001;779.7;284.35;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-08;07:06:16;001;787.2;285.05;12.2;001;779.5;284.35;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-08;07:06:17;001;787.0;285.05;12.2;001;779.4;284.35;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-08;07:06:18;001;787.3;285.05;12.2;001;779.5;284.45;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-08;07:06:19;001;788.0;285.05;12.2;001;779.7;284.35;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-08;07:06:20;001;787.8;285.05;12.2;001;780.0;284.35;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-08;07:06:21;001;788.5;285.05;12.2;001;780.2;284.35;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-08;07:06:22;001;788.4;285.05;12.2;001;780.4;284.35;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-08;07:06:23;001;788.5;285.05;12.2;001;780.5;284.35;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-08;07:06:24;001;788.2;285.05;12.2;001;780.3;284.35;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-08;07:06:25;001;788.3;285.05;12.2;001;780.4;284.35;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-08;07:06:26;001;788.2;285.05;12.2;001;780.3;284.35;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-08;07:06:27;001;788.0;285.05;12.2;001;780.2;284.35;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-08;07:06:28;001;787.8;285.05;12.2;001;780.0;284.35;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-08;07:06:29;001;787.9;285.05;12.2;001;779.9;284.35;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-08;07:06:30;001;787.9;285.05;12.2;001;779.9;284.35;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-08;07:06:31;001;788.0;285.05;12.2;001;779.8;284.35;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-08;07:06:32;001;788.0;284.95;12.2;001;780.0;284.35;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-08;07:06:33;001;788.3;284.95;12.2;001;780.3;284.35;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-08;07:06:34;001;788.5;284.95;12.2;001;780.4;284.35;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-08;07:06:35;001;788.7;285.05;12.2;001;780.6;284.35;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-08;07:06:36;001;788.8;284.95;12.2;001;780.7;284.35;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-08;07:06:37;001;789.0;284.95;12.2;001;780.9;284.35;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-08;07:06:38;001;789.1;284.95;12.2;001;781.0;284.35;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-08;07:06:39;001;788.9;284.95;12.2;001;781.1;284.35;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-08;07:06:40;001;789.0;284.95;12.2;001;781.1;284.35;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-08;07:06:41;001;789.1;284.95;12.2;001;781.0;284.35;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-08;07:06:42;001;789.0;284.95;12.2;001;780.7;284.35;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-08;07:06:43;001;788.9;284.95;12.2;001;780.6;284.35;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-08;07:06:44;001;788.9;284.95;12.2;001;780.7;284.35;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-08;07:06:45;001;789.0;284.95;12.2;001;781.0;284.35;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-08;07:06:46;001;788.9;284.95;12.2;001;780.9;284.35;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-08;07:06:47;001;788.9;284.95;12.2;001;781.0;284.35;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-08;07:06:48;001;788.7;284.95;12.2;001;781.0;284.35;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-08;07:06:49;001;788.7;284.95;12.2;001;781.1;284.35;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-08;07:06:50;001;788.5;284.95;12.2;001;781.2;284.35;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-08;07:06:51;001;788.6;284.95;12.2;001;781.2;284.35;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-08;07:06:52;001;788.6;284.95;12.2;001;781.3;284.35;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-08;07:06:53;001;788.8;284.95;12.2;001;781.4;284.35;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-08;07:06:54;001;788.9;284.95;12.2;001;781.5;284.35;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-08;07:06:55;001;789.4;284.95;12.2;001;781.5;284.35;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-08;07:06:56;001;789.3;284.95;12.2;001;781.7;284.35;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-08;07:06:57;001;789.4;284.95;12.2;001;781.6;284.35;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-08;07:06:58;001;789.6;284.95;12.2;001;781.8;284.35;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-08;07:06:59;001;789.7;284.95;12.2;001;782.0;284.35;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-08;07:07:00;001;791.1;284.95;12.2;001;782.3;284.35;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-08;07:07:01;001;790.6;284.95;12.2;001;782.5;284.35;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-08;07:07:02;001;790.8;284.95;12.2;001;782.7;284.35;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-08;07:07:03;001;790.9;284.95;12.2;001;782.9;284.35;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-08;07:07:04;001;791.0;284.95;12.2;001;783.1;284.35;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-08;07:07:05;001;791.0;284.95;12.2;001;783.2;284.35;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-08;07:07:06;001;791.1;284.95;12.2;001;783.3;284.35;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-08;07:07:07;001;791.1;284.95;12.2;001;783.3;284.35;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-08;07:07:08;001;791.1;284.95;12.2;001;783.5;284.35;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-08;07:07:09;001;790.8;284.95;12.2;001;783.3;284.35;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-08;07:07:10;001;790.6;284.95;12.2;001;783.1;284.35;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-08;07:07:11;001;790.5;284.95;12.2;001;783.1;284.25;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-08;07:07:12;001;790.3;284.95;12.2;001;782.9;284.25;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-08;07:07:13;001;790.4;284.85;12.2;001;782.2;284.25;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-08;07:07:14;001;790.6;284.85;12.2;001;782.3;284.25;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-08;07:07:15;001;790.5;284.85;12.2;001;782.3;284.25;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-08;07:07:16;001;789.8;284.85;12.2;001;782.3;284.25;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-08;07:07:17;001;789.9;284.85;12.2;001;782.2;284.25;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-08;07:07:18;001;789.8;284.85;12.2;001;782.2;284.25;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-08;07:07:19;001;789.8;284.85;12.2;001;782.3;284.25;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-08;07:07:20;001;789.8;284.85;12.2;001;782.4;284.25;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-08;07:07:21;001;789.9;284.85;12.2;001;782.5;284.25;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-08;07:07:22;001;789.8;284.85;12.2;001;782.6;284.25;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-08;07:07:23;001;790.0;284.85;12.2;001;782.8;284.25;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-08;07:07:24;001;790.3;284.85;12.2;001;782.8;284.25;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-08;07:07:25;001;790.3;284.85;12.2;001;782.8;284.25;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-08;07:07:26;001;790.3;284.85;12.2;001;782.7;284.25;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-08;07:07:27;001;790.2;284.85;12.2;001;782.6;284.25;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-08;07:07:28;001;790.1;284.85;12.2;001;782.5;284.25;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-08;07:07:29;001;790.1;284.85;12.2;001;782.5;284.25;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-08;07:07:30;001;789.4;284.85;12.2;001;782.1;284.25;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-08;07:07:31;001;789.4;284.85;12.2;001;781.9;284.25;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-08;07:07:32;001;789.6;284.85;12.2;001;781.8;284.25;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-08;07:07:33;001;789.7;284.85;12.2;001;781.7;284.25;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-08;07:07:34;001;789.8;284.85;12.2;001;781.7;284.25;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-08;07:07:35;001;789.6;284.85;12.2;001;781.8;284.25;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-08;07:07:36;001;789.6;284.85;12.2;001;781.9;284.25;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-08;07:07:37;001;789.6;284.85;12.2;001;781.8;284.25;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-08;07:07:38;001;789.5;284.85;12.2;001;782.0;284.25;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-08;07:07:39;001;789.7;284.85;12.2;001;781.9;284.25;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-08;07:07:40;001;789.7;284.85;12.2;001;781.9;284.25;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-08;07:07:41;001;789.7;284.85;12.2;001;781.8;284.25;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-08;07:07:42;001;789.4;284.85;12.2;001;781.5;284.25;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-08;07:07:43;001;789.4;284.75;12.2;001;781.5;284.25;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-08;07:07:44;001;789.7;284.85;12.2;001;781.7;284.25;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-08;07:07:45;001;789.7;284.85;12.2;001;781.8;284.25;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-08;07:07:46;001;789.8;284.75;12.2;001;781.7;284.25;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-08;07:07:47;001;789.9;284.75;12.2;001;781.9;284.25;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-08;07:07:48;001;790.0;284.75;12.2;001;782.0;284.25;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-08;07:07:49;001;790.1;284.75;12.2;001;782.1;284.25;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-08;07:07:50;001;790.3;284.75;12.2;001;782.2;284.25;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-08;07:07:51;001;790.4;284.75;12.2;001;782.5;284.25;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-08;07:07:52;001;790.5;284.75;12.2;001;782.7;284.15;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-08;07:07:53;001;790.5;284.75;12.2;001;782.4;284.15;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-08;07:07:54;001;790.6;284.75;12.2;001;782.6;284.15;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-08;07:07:55;001;790.6;284.75;12.2;001;782.8;284.15;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-08;07:07:56;001;790.9;284.75;12.2;001;783.0;284.15;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-08;07:07:57;001;791.2;284.75;12.2;001;783.1;284.15;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-08;07:07:58;001;791.3;284.75;12.2;001;783.2;284.15;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-08;07:07:59;001;791.4;284.75;12.2;001;783.5;284.15;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-08;07:08:00;001;791.7;284.75;12.2;001;784.1;284.15;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-08;07:08:01;001;791.8;284.75;12.2;001;783.7;284.15;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-08;07:08:02;001;791.8;284.75;12.2;001;783.8;284.15;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-08;07:08:03;001;791.9;284.75;12.2;001;783.8;284.15;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-08;07:08:04;001;792.0;284.75;12.2;001;783.8;284.15;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-08;07:08:05;001;791.9;284.75;12.2;001;783.8;284.15;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-08;07:08:06;001;791.7;284.75;12.2;001;783.8;284.15;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-08;07:08:07;001;791.8;284.75;12.2;001;783.8;284.15;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-08;07:08:08;001;791.9;284.75;12.2;001;783.9;284.15;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-08;07:08:09;001;792.0;284.75;12.2;001;784.0;284.15;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-08;07:08:10;001;792.1;284.75;12.2;001;784.1;284.15;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-08;07:08:11;001;792.2;284.75;12.2;001;784.3;284.15;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-08;07:08:12;001;792.4;284.75;12.2;001;784.2;284.15;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-08;07:08:13;001;792.3;284.75;12.2;001;784.2;284.15;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-08;07:08:14;001;792.4;284.75;12.2;001;784.3;284.15;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-08;07:08:15;001;792.4;284.75;12.2;001;784.4;284.15;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-08;07:08:16;001;792.5;284.75;12.2;001;784.5;284.15;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-08;07:08:17;001;792.4;284.75;12.2;001;784.5;284.15;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-08;07:08:18;001;792.4;284.75;12.2;001;784.4;284.15;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-08;07:08:19;001;792.4;284.75;12.2;001;784.5;284.15;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-08;07:08:20;001;792.4;284.75;12.2;001;784.7;284.15;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-08;07:08:21;001;792.7;284.75;12.2;001;784.8;284.15;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-08;07:08:22;001;792.7;284.65;12.2;001;784.9;284.15;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-08;07:08:23;001;792.9;284.75;12.2;001;785.2;284.15;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-08;07:08:24;001;793.2;284.75;12.2;001;785.2;284.15;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-08;07:08:25;001;793.4;284.75;12.2;001;785.4;284.15;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-08;07:08:26;001;793.6;284.75;12.2;001;785.4;284.15;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-08;07:08:27;001;793.6;284.65;12.2;001;785.4;284.15;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-08;07:08:28;001;793.5;284.65;12.2;001;785.3;284.15;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-08;07:08:29;001;793.3;284.65;12.2;001;785.1;284.15;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-08;07:08:30;001;793.3;284.65;12.2;001;785.2;284.15;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-08;07:08:31;001;793.2;284.65;12.2;001;785.1;284.15;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-08;07:08:32;001;793.1;284.65;12.2;001;785.1;284.15;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-08;07:08:33;001;793.0;284.65;12.2;001;785.3;284.15;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-08;07:08:34;001;793.3;284.65;12.2;001;785.4;284.15;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-08;07:08:35;001;794.1;284.65;12.2;001;786.0;284.15;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-08;07:08:36;001;794.0;284.65;12.2;001;786.2;284.15;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-08;07:08:37;001;794.3;284.65;12.2;001;786.3;284.15;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
