Name: Adam Jensen
Instrument: Angstrom-5425
Date/Time: 251008_140000
Typ: angstrom

rad_c: 7.188861	rn: 0.1	lh: 1

Data
time		Left	Right
14:00:00			434.7
14:01:30		437.4
14:03:00			434.4
14:04:30		435.6
14:06:00			433.4
14:07:30		435.4
14:09:00			433.4
14:10:30		435
14:12:00			432.6
14:13:30		434.2
14:15:00			432.1
14:16:30		434
14:18:00			431.7
