Name: Adam Jensen
Instrument: Angstrom-5425
Date/Time: 251010_150000
Typ: angstrom

rad_c: 7.188861	rn: 0.1	lh: 1

Data
time		Left	Right
15:00:00			417.5
15:01:30		419.0
15:03:00			416.9
15:04:30		421.6
15:06:00			416.0
15:07:30		420.2
15:09:00			418.8
15:10:30		419.5
15:12:00			413.9
15:13:30		418.7
15:15:00			412.4
15:16:30		416.9
15:18:00			411.5
