sep=;
.text;Smart Explorer
.text;Version 1.5.0.0
.text;Copyright © 2015 Kipp & Zonen
.text;
.text;Logfile created on;;03-10-2025
.text;
.sts.hdr;Date;Time;Channel;Status;Modbus ID;Serial Nr;Type;Softw. Rel;Hardw. Rel.;Sensitivity (uV/W/m2);Scalefactor;
.sts;2025-10-03;06:58:44;01;Ready;010;18-5163;SHP1-A;V201;V001;8.5200;0.1;
.sts;2025-10-03;06:58:44;02;Ready;002;20-5241;SHP1-A;V201;V001;9.1394;0.1;
.sts;2025-10-03;06:58:44;03;n.a.;
.sts;2025-10-03;06:58:44;04;n.a.;
.sts;2025-10-03;06:58:44;05;n.a.;
.sts;2025-10-03;06:58:44;06;n.a.;
.sts;2025-10-03;06:58:44;07;n.a.;
.sts;2025-10-03;06:58:44;08;n.a.;
.sts;2025-10-03;06:58:44;09;n.a.;
.sts;2025-10-03;06:58:44;10;n.a.;
.text;
.data.hdr;Channels;#;Ch.1;Ch.1;Ch.1;Ch.1;Ch.2;Ch.2;Ch.2;Ch.2;Ch.3;Ch.3;Ch.3;Ch.3;Ch.4;Ch.4;Ch.4;Ch.4;Ch.5;Ch.5;Ch.5;Ch.5;Ch.6;Ch.6;Ch.6;Ch.6;Ch.7;Ch.7;Ch.7;Ch.7;Ch.8;Ch.8;Ch.8;Ch.8;Ch.9;Ch.9;Ch.9;Ch.9;Ch.10;Ch.10;Ch.10;Ch.10;
.data;2025-10-03;06:58:53;001;838.6;273.65;12.2;001;825.6;275.95;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-03;06:58:54;001;838.8;273.65;12.2;001;825.7;275.95;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-03;06:58:55;001;838.7;273.65;12.2;001;825.7;276.05;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-03;06:58:56;001;838.7;273.65;12.2;001;825.7;275.95;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-03;06:58:57;001;838.9;273.65;12.2;001;825.8;275.95;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-03;06:58:58;001;839.2;273.65;12.2;001;826.1;276.05;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-03;06:58:59;001;839.0;273.75;12.2;001;826.2;275.95;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-03;06:59:00;001;839.0;273.75;12.2;001;826.1;276.05;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-03;06:59:01;001;839.0;273.75;12.2;001;826.4;275.95;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-03;06:59:02;001;839.4;273.75;12.2;001;826.6;276.05;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-03;06:59:03;001;839.6;273.75;12.2;001;826.8;275.95;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-03;06:59:04;001;839.6;273.75;12.2;001;826.7;276.05;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-03;06:59:05;001;839.6;273.75;12.2;001;826.5;276.05;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-03;06:59:06;001;839.8;273.75;12.2;001;826.6;276.05;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-03;06:59:07;001;839.7;273.75;12.2;001;826.5;276.05;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-03;06:59:08;001;839.5;273.75;12.2;001;826.5;276.05;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-03;06:59:09;001;839.3;273.75;12.2;001;826.4;276.05;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-03;06:59:10;001;839.3;273.75;12.2;001;826.5;276.05;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-03;06:59:11;001;839.2;273.75;12.2;001;826.6;276.05;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-03;06:59:12;001;839.2;273.75;12.2;001;826.7;276.05;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-03;06:59:13;001;839.3;273.75;12.2;001;826.8;276.05;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-03;06:59:14;001;839.3;273.75;12.2;001;826.6;276.05;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-03;06:59:15;001;839.5;273.75;12.2;001;826.7;276.05;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-03;06:59:16;001;839.6;273.75;12.2;001;826.8;276.05;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-03;06:59:17;001;839.7;273.75;12.2;001;827.0;276.05;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-03;06:59:18;001;839.9;273.75;12.2;001;827.0;276.05;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-03;06:59:19;001;840.0;273.75;12.2;001;827.0;276.05;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-03;06:59:20;001;840.0;273.75;12.2;001;826.9;276.05;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-03;06:59:21;001;840.0;273.75;12.2;001;826.9;276.05;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-03;06:59:22;001;840.0;273.75;12.2;001;827.0;276.05;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-03;06:59:23;001;840.1;273.75;12.2;001;827.0;276.05;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-03;06:59:24;001;839.9;273.75;12.2;001;826.7;276.05;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-03;06:59:25;001;840.0;273.75;12.2;001;827.1;276.05;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-03;06:59:26;001;840.1;273.75;12.2;001;827.2;276.05;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-03;06:59:27;001;840.4;273.75;12.2;001;827.2;276.05;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-03;06:59:28;001;840.4;273.75;12.2;001;827.1;276.05;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-03;06:59:29;001;840.6;273.75;12.2;001;827.4;276.05;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-03;06:59:30;001;840.6;273.75;12.2;001;827.5;276.05;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-03;06:59:31;001;840.7;273.75;12.2;001;827.7;276.05;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-03;06:59:32;001;840.8;273.75;12.2;001;827.7;276.05;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-03;06:59:33;001;840.7;273.75;12.2;001;827.6;276.05;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-03;06:59:34;001;840.7;273.75;12.2;001;827.6;276.05;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-03;06:59:35;001;840.7;273.75;12.2;001;827.7;276.05;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-03;06:59:36;001;840.5;273.75;12.2;001;827.5;276.05;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-03;06:59:37;001;840.3;273.75;12.2;001;827.3;276.05;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-03;06:59:38;001;840.3;273.75;12.2;001;827.3;276.05;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-03;06:59:39;001;840.4;273.75;12.2;001;827.4;276.05;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-03;06:59:40;001;840.8;273.75;12.2;001;827.7;276.05;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-03;06:59:41;001;841.0;273.75;12.2;001;828.3;276.05;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-03;06:59:42;001;841.1;273.75;12.2;001;828.1;276.05;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-03;06:59:43;001;841.0;273.75;12.2;001;828.2;276.05;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-03;06:59:44;001;841.2;273.75;12.2;001;828.5;276.05;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-03;06:59:45;001;841.2;273.75;12.2;001;828.8;276.05;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-03;06:59:46;001;841.4;273.75;12.2;001;828.7;276.05;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-03;06:59:47;001;841.4;273.75;12.2;001;828.8;276.05;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-03;06:59:48;001;841.4;273.75;12.2;001;828.8;276.05;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-03;06:59:49;001;841.5;273.75;12.2;001;829.1;276.05;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-03;06:59:50;001;841.6;273.75;12.2;001;829.0;276.05;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-03;06:59:51;001;841.7;273.75;12.2;001;829.2;276.05;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-03;06:59:52;001;841.8;273.75;12.2;001;829.1;276.05;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-03;06:59:53;001;842.1;273.75;12.2;001;829.3;276.05;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-03;06:59:54;001;842.0;273.75;12.2;001;829.2;276.05;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-03;06:59:55;001;841.8;273.75;12.2;001;829.1;276.05;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-03;06:59:56;001;842.0;273.75;12.2;001;829.1;276.05;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-03;06:59:57;001;841.9;273.85;12.2;001;829.0;276.05;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-03;06:59:58;001;841.6;273.85;12.2;001;828.9;276.05;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-03;06:59:59;001;841.7;273.85;12.2;001;829.0;276.05;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-03;07:00:00;001;842.0;273.85;12.2;001;829.3;276.05;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-03;07:00:01;001;842.3;273.85;12.2;001;829.6;276.05;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-03;07:00:02;001;842.3;273.85;12.2;001;829.7;276.05;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-03;07:00:03;001;842.4;273.85;12.2;001;829.8;276.05;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-03;07:00:04;001;843.3;273.85;12.2;001;830.3;276.05;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-03;07:00:05;001;843.1;273.85;12.2;001;830.3;276.05;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-03;07:00:06;001;843.2;273.85;12.2;001;830.3;276.05;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-03;07:00:07;001;843.5;273.85;12.2;001;830.4;276.05;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-03;07:00:08;001;843.7;273.85;12.2;001;830.4;276.05;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-03;07:00:09;001;843.6;273.85;12.2;001;830.3;276.05;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-03;07:00:10;001;843.4;273.85;12.2;001;830.2;276.05;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-03;07:00:11;001;843.5;273.85;12.2;001;830.3;276.05;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-03;07:00:12;001;843.2;273.85;12.2;001;830.3;276.05;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-03;07:00:13;001;843.1;273.85;12.2;001;830.3;276.05;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-03;07:00:14;001;843.3;273.85;12.2;001;830.2;276.05;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-03;07:00:15;001;843.4;273.85;12.2;001;830.3;276.05;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-03;07:00:16;001;843.7;273.85;12.2;001;830.6;276.05;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-03;07:00:17;001;843.8;273.85;12.2;001;830.8;276.05;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-03;07:00:18;001;843.9;273.85;12.2;001;831.0;276.05;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-03;07:00:19;001;844.0;273.85;12.2;001;831.1;276.05;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-03;07:00:20;001;844.1;273.85;12.2;001;831.0;276.05;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-03;07:00:21;001;844.0;273.85;12.2;001;831.0;276.15;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-03;07:00:22;001;844.0;273.85;12.2;001;831.1;276.05;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-03;07:00:23;001;844.1;273.85;12.2;001;831.2;276.05;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-03;07:00:24;001;844.1;273.85;12.2;001;831.3;276.15;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-03;07:00:25;001;844.2;273.85;12.2;001;831.4;276.15;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-03;07:00:26;001;844.4;273.85;12.2;001;831.7;276.05;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-03;07:00:27;001;845.5;273.85;12.2;001;832.3;276.15;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-03;07:00:28;001;845.4;273.85;12.2;001;832.5;276.15;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-03;07:00:29;001;845.5;273.85;12.2;001;832.6;276.15;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-03;07:00:30;001;845.6;273.85;12.2;001;832.7;276.15;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-03;07:00:31;001;845.5;273.85;12.2;001;832.4;276.05;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-03;07:00:32;001;845.6;273.85;12.2;001;832.6;276.15;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-03;07:00:33;001;845.0;273.85;12.2;001;832.4;276.15;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-03;07:00:34;001;845.2;273.85;12.2;001;832.5;276.15;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-03;07:00:35;001;845.1;273.85;12.2;001;832.4;276.15;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-03;07:00:36;001;844.9;273.85;12.2;001;832.2;276.15;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-03;07:00:37;001;845.0;273.85;12.2;001;832.3;276.15;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-03;07:00:38;001;845.0;273.85;12.2;001;832.3;276.15;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-03;07:00:39;001;845.0;273.85;12.2;001;832.3;276.15;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-03;07:00:40;001;844.9;273.85;12.2;001;832.1;276.15;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-03;07:00:41;001;844.9;273.85;12.2;001;832.2;276.15;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-03;07:00:42;001;845.0;273.85;12.2;001;832.4;276.15;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-03;07:00:43;001;845.1;273.85;12.2;001;832.4;276.15;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-03;07:00:44;001;845.0;273.85;12.2;001;832.3;276.15;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-03;07:00:45;001;845.0;273.85;12.2;001;832.4;276.15;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-03;07:00:46;001;845.0;273.85;12.2;001;832.5;276.15;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-03;07:00:47;001;845.0;273.85;12.2;001;832.4;276.15;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-03;07:00:48;001;845.1;273.85;12.2;001;832.4;276.15;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-03;07:00:49;001;845.1;273.85;12.2;001;832.5;276.15;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-03;07:00:50;001;845.3;273.85;12.2;001;832.6;276.15;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-03;07:00:51;001;845.5;273.95;12.2;001;832.6;276.15;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-03;07:00:52;001;845.7;273.95;12.2;001;832.7;276.15;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-03;07:00:53;001;845.6;273.95;12.2;001;832.8;276.15;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-03;07:00:54;001;845.4;273.95;12.2;001;832.6;276.15;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-03;07:00:55;001;845.6;273.95;12.2;001;832.8;276.15;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-03;07:00:56;001;845.4;273.95;12.2;001;832.9;276.15;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-03;07:00:57;001;845.8;273.95;12.2;001;833.0;276.15;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-03;07:00:58;001;845.8;273.95;12.2;001;833.1;276.15;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-03;07:00:59;001;845.8;273.95;12.2;001;833.2;276.15;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-03;07:01:00;001;846.1;273.95;12.2;001;833.2;276.15;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-03;07:01:01;001;847.5;273.95;12.2;001;833.3;276.15;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-03;07:01:02;001;846.4;273.95;12.2;001;833.4;276.15;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-03;07:01:03;001;846.3;273.95;12.2;001;833.5;276.15;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-03;07:01:04;001;846.2;273.95;12.2;001;833.6;276.15;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-03;07:01:05;001;846.3;273.95;12.2;001;833.6;276.15;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-03;07:01:06;001;846.2;273.95;12.2;001;833.8;276.15;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-03;07:01:07;001;846.1;273.95;12.2;001;834.0;276.15;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-03;07:01:08;001;847.1;273.95;12.2;001;834.7;276.15;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-03;07:01:09;001;847.0;273.95;12.2;001;834.3;276.15;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-03;07:01:10;001;847.1;273.95;12.2;001;834.1;276.15;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-03;07:01:11;001;847.0;273.95;12.2;001;834.0;276.15;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-03;07:01:12;001;846.7;273.95;12.2;001;834.0;276.15;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-03;07:01:13;001;846.4;273.95;12.2;001;834.0;276.15;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-03;07:01:14;001;846.6;273.95;12.2;001;833.9;276.15;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-03;07:01:15;001;846.8;273.95;12.2;001;833.9;276.15;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-03;07:01:16;001;846.7;273.95;12.2;001;834.0;276.15;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-03;07:01:17;001;846.6;273.95;12.2;001;834.0;276.15;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-03;07:01:18;001;846.8;273.95;12.2;001;834.2;276.15;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-03;07:01:19;001;846.7;273.95;12.2;001;834.1;276.15;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-03;07:01:20;001;846.4;273.95;12.2;001;833.5;276.15;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-03;07:01:21;001;846.3;273.95;12.2;001;833.7;276.15;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-03;07:01:22;001;846.2;273.95;12.2;001;833.7;276.15;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
