sep=;
.text;Smart Explorer
.text;Version 1.5.0.0
.text;Copyright © 2015 Kipp & Zonen
.text;
.text;Logfile created on;;10-10-2025
.text;
.sts.hdr;Date;Time;Channel;Status;Modbus ID;Serial Nr;Type;Softw. Rel;Hardw. Rel.;Sensitivity (uV/W/m2);Scalefactor;
.sts;2025-10-10;06:58:08;01;Ready;010;18-5163;SHP1-A;V201;V001;8.5200;0.1;
.sts;2025-10-10;06:58:08;02;Ready;002;20-5241;SHP1-A;V201;V001;9.1394;0.1;
.sts;2025-10-10;06:58:08;03;n.a.;
.sts;2025-10-10;06:58:08;04;n.a.;
.sts;2025-10-10;06:58:08;05;n.a.;
.sts;2025-10-10;06:58:08;06;n.a.;
.sts;2025-10-10;06:58:08;07;n.a.;
.sts;2025-10-10;06:58:08;08;n.a.;
.sts;2025-10-10;06:58:08;09;n.a.;
.sts;2025-10-10;06:58:08;10;n.a.;
.text;
.data.hdr;Channels;#;Ch.1;Ch.1;Ch.1;Ch.1;Ch.2;Ch.2;Ch.2;Ch.2;Ch.3;Ch.3;Ch.3;Ch.3;Ch.4;Ch.4;Ch.4;Ch.4;Ch.5;Ch.5;Ch.5;Ch.5;Ch.6;Ch.6;Ch.6;Ch.6;Ch.7;Ch.7;Ch.7;Ch.7;Ch.8;Ch.8;Ch.8;Ch.8;Ch.9;Ch.9;Ch.9;Ch.9;Ch.10;Ch.10;Ch.10;Ch.10;
.data.hdr;Date;Time;#Samples;Radiation;Temperature;Power;#Samples;Radiation;Temperature;Power;#Samples;Radiation;Temperature;Power;#Samples;Radiation;Temperature;Power;#Samples;Radiation;Temperature;Power;#Samples;Radiation;Temperature;Power;#Samples;Radiation;Temperature;Power;#Samples;Radiation;Temperature;Power;#Samples;Radiation;Temperature;Power;#Samples;Radiation;Temperature;Power;
.data.hdr;;;;I (W/m2);T (K);P (V);;I (W/m2);T (K);P (V);;I (W/m2);T (K);P (V);;I (W/m2);T (K);P (V);;I (W/m2);T (K);P (V);;I (W/m2);T (K);P (V);;I (W/m2);T (K);P (V);;I (W/m2);T (K);P (V);;I (W/m2);T (K);P (V);;I (W/m2);T (K);P (V);
.data;2025-10-10;06:58:09;000;723.0;280.25;12.2;000;736.3;280.85;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-10;06:58:10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-10;06:58:11;000;723.1;280.25;12.2;000;736.4;280.85;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-10;06:58:12;001;723.6;280.25;12.2;001;736.8;280.85;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-10;06:58:13;001;723.8;280.25;12.2;001;737.0;280.85;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-10;06:58:14;001;724.0;280.25;12.2;001;737.2;280.85;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-10;06:58:15;001;724.1;280.25;12.2;001;737.2;280.85;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-10;06:58:16;001;724.1;280.25;12.2;001;737.3;280.85;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-10;06:58:17;001;724.2;280.25;12.2;001;737.5;280.85;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-10;06:58:18;001;724.3;280.25;12.2;001;737.4;280.85;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-10;06:58:19;001;724.3;280.25;12.2;001;737.3;280.85;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-10;06:58:20;001;724.3;280.25;12.2;001;737.4;280.85;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-10;06:58:21;001;724.2;280.25;12.2;001;737.6;280.85;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-10;06:58:22;001;724.4;280.25;12.2;001;737.7;280.85;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-10;06:58:23;001;724.6;280.25;12.2;001;738.0;280.85;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-10;06:58:24;001;724.7;280.35;12.2;001;738.0;280.85;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-10;06:58:25;001;725.0;280.25;12.2;001;738.2;280.85;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-10;06:58:26;001;725.3;280.35;12.2;001;738.4;280.85;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-10;06:58:27;001;725.3;280.35;12.2;001;739.0;280.85;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-10;06:58:28;001;725.6;280.35;12.2;001;739.7;280.85;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-10;06:58:29;001;725.9;280.35;12.2;001;739.3;280.85;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-10;06:58:30;001;726.0;280.35;12.2;001;739.3;280.85;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-10;06:58:31;001;725.9;280.35;12.2;001;739.1;280.85;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-10;06:58:32;001;726.0;280.35;12.2;001;739.5;280.85;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-10;06:58:33;001;725.8;280.35;12.2;001;739.4;280.85;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-10;06:58:34;001;725.8;280.35;12.2;001;739.5;280.85;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-10;06:58:35;001;726.0;280.35;12.2;001;739.5;280.85;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-10;06:58:36;001;725.9;280.35;12.2;001;739.5;280.85;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-10;06:58:37;001;726.3;280.35;12.2;001;739.7;280.85;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-10;06:58:38;001;726.3;280.35;12.2;001;739.7;280.85;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-10;06:58:39;001;726.4;280.35;12.2;001;739.8;280.85;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-10;06:58:40;001;727.0;280.35;12.2;001;739.9;280.85;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-10;06:58:41;001;727.0;280.35;12.2;001;740.2;280.85;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-10;06:58:42;001;727.0;280.35;12.2;001;740.3;280.85;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-10;06:58:43;001;726.9;280.35;12.2;001;740.3;280.85;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-10;06:58:44;001;727.1;280.35;12.2;001;740.6;280.85;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-10;06:58:45;001;726.9;280.35;12.2;001;740.6;280.85;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-10;06:58:46;001;727.0;280.35;12.2;001;740.7;280.85;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-10;06:58:47;001;727.2;280.35;12.2;001;740.6;280.85;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-10;06:58:48;001;727.4;280.35;12.2;001;740.8;280.85;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-10;06:58:49;001;727.4;280.35;12.2;001;741.1;280.85;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-10;06:58:50;001;727.4;280.35;12.2;001;741.1;280.85;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-10;06:58:51;001;727.6;280.35;12.2;001;741.0;280.85;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-10;06:58:52;001;728.3;280.35;12.2;001;741.4;280.85;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-10;06:58:53;001;728.2;280.35;12.2;001;741.5;280.85;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-10;06:58:54;001;728.3;280.35;12.2;001;741.5;280.85;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-10;06:58:55;001;728.2;280.35;12.2;001;741.4;280.85;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-10;06:58:56;001;728.2;280.35;12.2;001;741.5;280.85;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-10;06:58:57;001;728.2;280.35;12.2;001;741.5;280.85;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-10;06:58:58;001;728.3;280.35;12.2;001;741.6;280.85;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-10;06:58:59;001;728.4;280.35;12.2;001;741.8;280.85;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-10;06:59:00;001;728.7;280.35;12.2;001;741.9;280.85;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-10;06:59:01;001;728.8;280.35;12.2;001;742.1;280.85;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-10;06:59:02;001;729.0;280.35;12.2;001;742.4;280.85;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-10;06:59:03;001;729.1;280.35;12.2;001;742.6;280.85;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-10;06:59:04;001;729.6;280.35;12.2;001;743.6;280.85;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-10;06:59:05;001;730.1;280.35;12.2;001;743.7;280.85;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-10;06:59:06;001;730.2;280.35;12.2;001;743.7;280.85;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-10;06:59:07;001;730.2;280.35;12.2;001;743.7;280.85;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-10;06:59:08;001;730.3;280.35;12.2;001;743.8;280.85;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-10;06:59:09;001;730.4;280.35;12.2;001;744.0;280.85;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-10;06:59:10;001;730.6;280.35;12.2;001;744.2;280.85;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-10;06:59:11;001;730.7;280.35;12.2;001;744.3;280.85;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-10;06:59:12;001;730.9;280.35;12.2;001;744.4;280.85;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-10;06:59:13;001;731.0;280.35;12.2;001;744.5;280.85;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-10;06:59:14;001;731.1;280.35;12.2;001;744.7;280.85;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-10;06:59:15;001;731.4;280.35;12.2;001;744.9;280.85;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-10;06:59:16;001;731.5;280.35;12.2;001;745.8;280.85;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-10;06:59:17;001;731.7;280.35;12.2;001;745.4;280.85;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-10;06:59:18;001;731.8;280.35;12.2;001;745.3;280.85;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-10;06:59:19;001;731.9;280.35;12.2;001;745.5;280.85;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-10;06:59:20;001;732.0;280.35;12.2;001;745.6;280.85;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-10;06:59:21;001;732.2;280.35;12.2;001;745.6;280.85;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-10;06:59:22;001;732.3;280.35;12.2;001;745.7;280.85;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-10;06:59:23;001;732.4;280.35;12.2;001;746.0;280.85;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-10;06:59:24;001;732.6;280.35;12.2;001;746.2;280.85;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-10;06:59:25;001;732.6;280.35;12.2;001;746.3;280.85;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-10;06:59:26;001;732.7;280.35;12.2;001;746.5;280.85;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-10;06:59:27;001;732.8;280.35;12.2;001;746.6;280.85;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-10;06:59:28;001;732.7;280.35;12.2;001;746.5;280.85;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-10;06:59:29;001;732.8;280.35;12.2;001;746.5;280.85;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-10;06:59:30;001;732.7;280.35;12.2;001;746.3;280.85;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-10;06:59:31;001;732.8;280.35;12.2;001;746.4;280.85;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-10;06:59:32;001;733.4;280.35;12.2;001;747.1;280.85;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-10;06:59:33;001;733.4;280.35;12.2;001;746.9;280.85;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-10;06:59:34;001;733.5;280.35;12.2;001;747.0;280.85;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-10;06:59:35;001;733.5;280.35;12.2;001;747.0;280.85;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-10;06:59:36;001;733.7;280.35;12.2;001;747.1;280.85;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-10;06:59:37;001;733.9;280.35;12.2;001;747.3;280.85;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-10;06:59:38;001;733.9;280.35;12.2;001;747.4;280.85;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-10;06:59:39;001;734.1;280.35;12.2;001;747.5;280.85;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-10;06:59:40;001;734.2;280.35;12.2;001;747.5;280.85;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-10;06:59:41;001;734.3;280.35;12.2;001;747.7;280.85;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-10;06:59:42;001;734.5;280.35;12.2;001;747.9;280.85;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-10;06:59:43;001;734.5;280.35;12.2;001;748.0;280.95;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-10;06:59:44;001;734.6;280.35;12.2;001;748.1;280.85;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-10;06:59:45;001;734.7;280.35;12.2;001;748.2;280.95;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-10;06:59:46;001;734.9;280.35;12.2;001;748.5;280.95;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-10;06:59:47;001;734.9;280.35;12.2;001;748.5;280.95;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-10;06:59:48;001;735.0;280.35;12.2;001;748.5;280.95;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-10;06:59:49;001;734.9;280.35;12.2;001;748.5;280.95;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-10;06:59:50;001;734.7;280.35;12.2;001;748.3;280.85;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-10;06:59:51;001;734.5;280.35;12.2;001;748.2;280.95;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-10;06:59:52;001;734.4;280.35;12.2;001;748.0;280.95;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-10;06:59:53;001;734.5;280.35;12.2;001;747.9;280.95;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-10;06:59:54;001;734.3;280.35;12.2;001;747.9;280.95;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-10;06:59:55;001;734.3;280.35;12.2;001;747.9;280.95;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-10;06:59:56;001;734.3;280.35;12.2;001;747.9;280.95;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-10;06:59:57;001;734.0;280.35;12.2;001;747.7;280.95;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-10;06:59:58;001;733.8;280.35;12.2;001;747.6;280.95;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-10;06:59:59;001;733.9;280.35;12.2;001;747.5;280.95;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-10;07:00:00;001;734.0;280.35;12.2;001;747.5;280.95;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-10;07:00:01;001;734.2;280.35;12.2;001;747.5;280.95;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-10;07:00:02;001;734.2;280.45;12.2;001;747.6;280.95;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-10;07:00:03;001;734.2;280.45;12.2;001;747.6;280.95;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-10;07:00:04;001;734.3;280.45;12.2;001;747.6;280.95;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-10;07:00:05;001;734.3;280.35;12.2;001;747.7;280.95;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-10;07:00:06;001;734.4;280.45;12.2;001;747.8;280.95;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-10;07:00:07;001;734.5;280.45;12.2;001;747.8;280.95;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-10;07:00:08;001;734.5;280.45;12.2;001;747.9;280.95;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-10;07:00:09;001;734.3;280.45;12.2;001;747.8;280.95;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-10;07:00:10;001;734.3;280.45;12.2;001;747.7;280.95;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-10;07:00:11;001;734.4;280.45;12.2;001;747.5;280.95;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-10;07:00:12;001;734.4;280.45;12.2;001;747.3;280.95;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-10;07:00:13;001;734.1;280.45;12.2;001;747.4;280.95;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-10;07:00:14;001;734.0;280.45;12.2;001;747.5;280.95;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-10;07:00:15;001;733.9;280.45;12.2;001;747.3;280.95;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-10;07:00:16;001;733.7;280.45;12.2;001;746.6;280.95;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-10;07:00:17;001;733.7;280.45;12.2;001;746.9;280.95;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-10;07:00:18;001;733.6;280.45;12.2;001;746.9;280.95;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-10;07:00:19;001;733.6;280.45;12.2;001;746.9;280.95;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-10;07:00:20;001;733.6;280.45;12.2;001;746.8;280.95;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-10;07:00:21;001;733.6;280.45;12.2;001;746.7;280.95;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-10;07:00:22;001;733.8;280.45;12.2;001;746.6;280.95;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-10;07:00:23;001;733.8;280.45;12.2;001;746.7;280.95;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-10;07:00:24;001;733.6;280.45;12.2;001;746.7;280.95;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-10;07:00:25;001;733.6;280.45;12.2;001;746.6;280.95;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-10;07:00:26;001;733.7;280.45;12.2;001;746.5;280.95;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-10;07:00:27;001;733.7;280.45;12.2;001;746.5;280.95;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-10;07:00:28;001;733.7;280.45;12.2;001;746.5;280.95;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-10;07:00:29;001;733.6;280.45;12.2;001;746.6;280.95;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-10;07:00:30;001;733.6;280.45;12.2;001;746.8;280.95;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-10;07:00:31;001;733.7;280.45;12.2;001;746.8;280.95;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-10;07:00:32;001;733.7;280.45;12.2;001;746.9;280.95;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-10;07:00:33;001;733.6;280.45;12.2;001;747.0;280.95;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-10;07:00:34;001;733.6;280.45;12.2;001;746.9;280.95;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-10;07:00:35;001;733.7;280.45;12.2;001;747.0;280.95;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-10;07:00:36;001;733.9;280.45;12.2;001;747.0;280.95;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-10;07:00:37;001;734.1;280.45;12.2;001;747.2;280.95;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-10;07:00:38;001;734.2;280.45;12.2;001;747.3;280.95;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-10;07:00:39;001;734.1;280.45;12.2;001;747.1;280.95;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-10;07:00:40;001;733.9;280.45;12.2;001;747.0;280.95;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-10;07:00:41;001;733.8;280.45;12.2;001;747.0;280.95;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-10;07:00:42;001;733.9;280.45;12.2;001;747.1;280.95;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-10;07:00:43;001;734.0;280.45;12.2;001;747.2;280.95;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-10;07:00:44;001;734.1;280.45;12.2;001;747.4;280.95;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-10;07:00:45;001;734.3;280.45;12.2;001;747.4;280.95;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-10;07:00:46;001;734.2;280.45;12.2;001;747.4;280.95;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-10;07:00:47;001;734.4;280.45;12.2;001;747.5;280.95;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-10;07:00:48;001;734.4;280.45;12.2;001;747.5;280.95;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-10;07:00:49;001;734.4;280.45;12.2;001;747.4;280.95;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-10;07:00:50;001;734.2;280.45;12.2;001;747.3;280.95;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-10;07:00:51;001;734.3;280.45;12.2;001;747.3;280.95;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-10;07:00:52;001;734.3;280.45;12.2;001;747.1;280.95;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-10;07:00:53;001;734.3;280.45;12.2;001;747.2;280.95;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-10;07:00:54;001;734.3;280.45;12.2;001;747.5;280.95;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-10;07:00:55;001;734.2;280.45;12.2;001;747.6;280.95;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
