sep=;
.text;Smart Explorer
.text;Version 1.5.0.0
.text;Copyright © 2015 Kipp & Zonen
.text;
.text;Logfile created on;;02-10-2025
.text;
.sts.hdr;Date;Time;Channel;Status;Modbus ID;Serial Nr;Type;Softw. Rel;Hardw. Rel.;Sensitivity (uV/W/m2);Scalefactor;
.sts;2025-10-02;12:14:16;01;Ready;010;18-5163;SHP1-A;V201;V001;8.5200;0.1;
.sts;2025-10-02;12:14:16;02;Ready;002;20-5241;SHP1-A;V201;V001;9.1394;0.1;
.sts;2025-10-02;12:14:16;03;n.a.;
.sts;2025-10-02;12:14:16;04;n.a.;
.sts;2025-10-02;12:14:16;05;n.a.;
.sts;2025-10-02;12:14:16;06;n.a.;
.sts;2025-10-02;12:14:16;07;n.a.;
.sts;2025-10-02;12:14:16;08;n.a.;
.sts;2025-10-02;12:14:16;09;n.a.;
.sts;2025-10-02;12:14:16;10;n.a.;
.text;
.data.hdr;Channels;#;Ch.1;Ch.1;Ch.1;Ch.1;Ch.2;Ch.2;Ch.2;Ch.2;Ch.3;Ch.3;Ch.3;Ch.3;Ch.4;Ch.4;Ch.4;Ch.4;Ch.5;Ch.5;Ch.5;Ch.5;Ch.6;Ch.6;Ch.6;Ch.6;Ch.7;Ch.7;Ch.7;Ch.7;Ch.8;Ch.8;Ch.8;Ch.8;Ch.9;Ch.9;Ch.9;Ch.9;Ch.10;Ch.10;Ch.10;Ch.10;
.data;2025-10-02;12:14:25;001;1025.4;283.95;12.2;001;1002.0;284.45;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-02;12:14:26;001;1025.2;283.95;12.2;001;1002.0;284.45;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-02;12:14:27;001;1025.0;283.95;12.2;001;1002.0;284.45;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-02;12:14:28;001;1025.4;283.95;12.2;001;1002.2;284.45;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-02;12:14:29;001;1025.4;283.95;12.2;001;1002.2;284.45;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-02;12:14:30;001;1025.4;283.95;12.2;001;1002.2;284.45;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-02;12:14:31;001;1025.4;283.95;12.2;001;1002.2;284.45;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-02;12:14:32;001;1025.2;283.95;12.2;001;1002.0;284.45;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-02;12:14:33;001;1025.2;283.95;12.2;001;1002.2;284.45;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-02;12:14:34;001;1025.2;283.95;12.2;001;1002.2;284.45;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-02;12:14:35;001;1025.4;283.95;12.2;001;1002.2;284.45;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-02;12:14:36;001;1025.4;283.95;12.2;001;1002.2;284.45;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-02;12:14:37;001;1025.2;283.95;12.2;001;1002.2;284.45;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-02;12:14:38;001;1025.4;283.95;12.2;001;1002.2;284.45;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-02;12:14:39;001;1025.4;283.95;12.2;001;1002.2;284.45;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-02;12:14:40;001;1025.4;283.95;12.2;001;1002.2;284.45;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-02;12:14:41;001;1025.4;283.95;12.2;001;1002.2;284.45;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-02;12:14:42;001;1025.4;283.95;12.2;001;1002.2;284.45;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-02;12:14:43;001;1025.2;283.95;12.2;001;1002.0;284.45;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-02;12:14:44;001;1025.4;283.95;12.2;001;1002.0;284.45;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-02;12:14:45;001;1025.2;283.95;12.2;001;1002.0;284.45;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-02;12:14:46;001;1025.2;283.95;12.2;001;1001.8;284.45;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-02;12:14:47;001;1025.2;283.95;12.2;001;1002.0;284.45;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-02;12:14:48;001;1025.2;283.95;12.2;001;1002.0;284.45;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-02;12:14:49;001;1025.0;283.95;12.2;001;1001.8;284.45;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-02;12:14:50;001;1025.0;283.95;12.2;001;1001.8;284.45;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-02;12:14:51;001;1025.0;283.95;12.2;001;1001.8;284.35;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-02;12:14:52;001;1025.0;283.95;12.2;001;1001.8;284.45;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-02;12:14:53;001;1025.0;283.95;12.2;001;1001.8;284.45;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-02;12:14:54;001;1024.8;283.95;12.2;001;1001.8;284.35;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-02;12:14:55;001;1024.8;283.95;12.2;001;1001.8;284.35;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-02;12:14:56;001;1025.0;283.95;12.2;001;1001.8;284.35;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-02;12:14:57;001;1025.0;283.95;12.2;001;1001.8;284.35;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-02;12:14:58;001;1025.0;283.95;12.2;001;1001.8;284.35;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-02;12:14:59;001;1024.8;283.95;12.2;001;1001.8;284.35;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-02;12:15:00;001;1024.6;283.95;12.2;001;1001.6;284.35;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-02;12:15:01;001;1024.6;283.95;12.2;001;1001.4;284.35;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-02;12:15:02;001;1024.4;283.95;12.2;001;1001.4;284.35;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-02;12:15:03;001;1024.4;283.95;12.2;001;1001.2;284.35;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-02;12:15:04;001;1024.4;283.95;12.2;001;1001.2;284.35;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-02;12:15:05;001;1024.2;283.95;12.2;001;1001.0;284.35;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-02;12:15:06;001;1024.2;283.95;12.2;001;1001.0;284.35;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-02;12:15:07;001;1024.2;283.95;12.2;001;1001.0;284.35;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-02;12:15:08;001;1024.2;283.95;12.2;001;1001.0;284.35;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-02;12:15:09;001;1024.2;283.95;12.2;001;1001.0;284.35;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-02;12:15:10;001;1024.2;283.95;12.2;001;1001.0;284.35;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-02;12:15:11;001;1024.2;283.95;12.2;001;1001.0;284.35;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-02;12:15:12;001;1024.2;283.95;12.2;001;1001.0;284.35;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-02;12:15:13;001;1024.2;283.95;12.2;001;1001.0;284.35;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-02;12:15:14;001;1024.2;283.95;12.2;001;1001.0;284.35;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-02;12:15:15;001;1024.0;283.95;12.2;001;1001.0;284.35;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-02;12:15:16;001;1024.0;283.95;12.2;001;1000.8;284.35;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-02;12:15:17;001;1024.0;283.95;12.2;001;1001.0;284.35;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-02;12:15:18;001;1024.0;283.95;12.2;001;1001.0;284.35;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-02;12:15:19;001;1024.0;283.95;12.2;001;1000.8;284.35;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-02;12:15:20;001;1024.0;283.95;12.2;001;1000.8;284.35;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-02;12:15:21;001;1024.0;283.95;12.2;001;1001.0;284.35;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-02;12:15:22;001;1024.0;283.95;12.2;001;1001.0;284.35;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-02;12:15:23;001;1024.0;283.95;12.2;001;1001.0;284.35;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-02;12:15:24;001;1023.8;283.95;12.2;001;1001.0;284.35;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-02;12:15:25;001;1023.6;283.95;12.2;001;1000.8;284.35;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-02;12:15:26;001;1023.4;283.95;12.2;001;1000.4;284.35;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-02;12:15:27;001;1023.4;283.95;12.2;001;1000.4;284.35;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-02;12:15:28;001;1023.4;283.95;12.2;001;1000.4;284.35;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-02;12:15:29;001;1023.4;283.95;12.2;001;1000.2;284.35;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-02;12:15:30;001;1023.2;283.95;12.2;001;1000.2;284.35;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-02;12:15:31;001;1023.2;283.95;12.2;001;1000.2;284.35;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-02;12:15:32;001;1023.2;283.95;12.2;001;1000.2;284.35;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-02;12:15:33;001;1023.4;283.95;12.2;001;1000.0;284.35;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-02;12:15:34;001;1023.2;283.95;12.2;001;1000.0;284.35;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-02;12:15:35;001;1023.2;283.95;12.2;001;1000.2;284.35;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-02;12:15:36;001;1023.2;283.95;12.2;001;1000.2;284.35;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-02;12:15:37;001;1023.2;283.95;12.2;001;1000.2;284.35;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-02;12:15:38;001;1023.2;283.95;12.2;001;1000.0;284.35;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-02;12:15:39;001;1023.0;283.95;12.2;001;999.9;284.35;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-02;12:15:40;001;1023.2;283.95;12.2;001;1000.0;284.35;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-02;12:15:41;001;1023.2;283.95;12.2;001;1000.2;284.35;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-02;12:15:42;001;1023.2;283.95;12.2;001;1000.2;284.35;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-02;12:15:43;001;1023.2;283.95;12.2;001;1000.2;284.35;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-02;12:15:44;001;1023.2;283.95;12.2;001;1000.4;284.35;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-02;12:15:45;001;1023.2;283.95;12.2;001;1000.2;284.35;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-02;12:15:46;001;1023.2;283.95;12.2;001;1000.4;284.35;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-02;12:15:47;001;1023.2;283.95;12.2;001;1000.4;284.35;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-02;12:15:48;001;1023.2;283.95;12.2;001;1000.4;284.35;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-02;12:15:49;001;1023.2;283.95;12.2;001;1000.4;284.35;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-02;12:15:50;001;1023.4;283.95;12.2;001;1000.6;284.35;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-02;12:15:51;001;1023.4;283.95;12.2;001;1000.4;284.35;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-02;12:15:52;001;1023.4;283.95;12.2;001;1000.6;284.35;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-02;12:15:53;001;1023.6;283.95;12.2;001;1000.6;284.35;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-02;12:15:54;001;1023.4;283.95;12.2;001;1000.6;284.35;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-02;12:15:55;001;1023.4;283.95;12.2;001;1000.6;284.35;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-02;12:15:56;001;1023.4;283.95;12.2;001;1000.6;284.35;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-02;12:15:57;001;1023.4;283.95;12.2;001;1000.6;284.35;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-02;12:15:58;001;1023.4;283.95;12.2;001;1000.4;284.35;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-02;12:15:59;001;1023.2;283.95;12.2;001;1000.4;284.35;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-02;12:16:00;001;1023.2;283.95;12.2;001;1000.4;284.35;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-02;12:16:01;001;1023.2;283.95;12.2;001;1000.2;284.35;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-02;12:16:02;001;1023.0;283.95;12.2;001;1000.2;284.35;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-02;12:16:03;001;1023.0;283.95;12.2;001;1000.2;284.35;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-02;12:16:04;001;1023.0;283.95;12.2;001;1000.2;284.35;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-02;12:16:05;001;1023.0;283.95;12.2;001;1000.2;284.35;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-02;12:16:06;001;1023.0;283.95;12.2;001;1000.2;284.35;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-02;12:16:07;001;1023.0;283.95;12.2;001;1000.4;284.35;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-02;12:16:08;001;1023.0;283.95;12.2;001;1000.2;284.35;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-02;12:16:09;001;1022.8;283.95;12.2;001;1000.0;284.35;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-02;12:16:10;001;1022.6;283.95;12.2;001;1000.0;284.35;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-02;12:16:11;001;1022.6;283.95;12.2;001;1000.0;284.35;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-02;12:16:12;001;1022.6;283.95;12.2;001;1000.0;284.35;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-02;12:16:13;001;1022.6;283.95;12.2;001;999.9;284.35;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-02;12:16:14;001;1022.6;283.95;12.2;001;999.9;284.35;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-02;12:16:15;001;1022.6;283.95;12.2;001;999.9;284.35;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-02;12:16:16;001;1022.8;283.95;12.2;001;1000.0;284.35;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-02;12:16:17;001;1022.8;283.95;12.2;001;1000.0;284.35;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-02;12:16:18;001;1022.8;283.95;12.2;001;1000.0;284.35;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-02;12:16:19;001;1023.0;283.95;12.2;001;1000.2;284.35;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-02;12:16:20;001;1023.0;283.95;12.2;001;1000.0;284.35;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-02;12:16:21;001;1022.6;283.95;12.2;001;1000.0;284.35;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-02;12:16:22;001;1022.0;283.95;12.2;001;999.7;284.35;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-02;12:16:23;001;1022.0;283.95;12.2;001;999.4;284.35;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-02;12:16:24;001;1022.0;283.95;12.2;001;999.4;284.35;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-02;12:16:25;001;1021.8;283.95;12.2;001;999.4;284.35;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-02;12:16:26;001;1021.8;283.95;12.2;001;999.4;284.35;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-02;12:16:27;001;1021.6;283.95;12.2;001;999.3;284.35;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-02;12:16:28;001;1021.6;283.95;12.2;001;999.4;284.35;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-02;12:16:29;001;1022.0;283.95;12.2;001;999.6;284.25;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-02;12:16:30;001;1021.8;283.95;12.2;001;999.5;284.25;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-02;12:16:31;001;1021.6;283.95;12.2;001;999.3;284.25;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-02;12:16:32;001;1021.6;283.95;12.2;001;999.3;284.35;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-02;12:16:33;001;1021.6;283.95;12.2;001;999.2;284.25;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-02;12:16:34;001;1021.6;283.95;12.2;001;999.3;284.25;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-02;12:16:35;001;1021.4;283.95;12.2;001;999.2;284.25;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-02;12:16:36;001;1021.4;283.95;12.2;001;999.0;284.25;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-02;12:16:37;001;1021.2;283.95;12.2;001;998.8;284.25;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-02;12:16:38;001;1021.0;283.95;12.2;001;998.7;284.25;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-02;12:16:39;001;1020.8;283.95;12.2;001;998.6;284.25;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-02;12:16:40;001;1020.8;283.95;12.2;001;998.6;284.25;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-02;12:16:41;001;1020.8;283.95;12.2;001;998.5;284.25;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-02;12:16:42;001;1020.8;283.95;12.2;001;998.6;284.25;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-02;12:16:43;001;1020.8;283.95;12.2;001;998.5;284.25;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-02;12:16:44;001;1020.8;283.95;12.2;001;998.6;284.25;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-02;12:16:45;001;1020.6;283.95;12.2;001;998.5;284.25;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-02;12:16:46;001;1020.6;283.95;12.2;001;998.4;284.25;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-02;12:16:47;001;1020.4;283.95;12.2;001;998.2;284.25;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-02;12:16:48;001;1020.4;283.95;12.2;001;998.2;284.25;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-02;12:16:49;001;1020.2;283.95;12.2;001;998.0;284.25;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-02;12:16:50;001;1020.0;283.95;12.2;001;997.7;284.25;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
.data;2025-10-02;12:16:51;001;1020.0;283.95;12.2;001;997.7;284.25;12.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
